,age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
2460,41.0,Married,10.0,125.0,$75+,62.2,Luxury,College degree,1.0,No,Less than 5,Highly dissatisfied,Male,4.0,Yes,Yes,No,No,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
2461,25.0,Married,6.0,26.0,$25 - $49,13.0,Economy,College degree,0.0,No,Less than 5,Highly dissatisfied,Female,6.0,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2462,28.0,Married,9.0,30.0,$25 - $49,15.3,Standard,Some college,0.0,No,Less than 5,Highly dissatisfied,Female,8.0,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2463,39.0,Unmarried,2.0,62.0,$50 - $74,30.900000000000002,Luxury,College degree,5.0,No,5 to 15,Somewhat satisfied,Male,1.0,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
2464,44.0,Unmarried,14.0,26.0,$25 - $49,12.700000000000001,Economy,Some college,2.0,No,Less than 5,Highly dissatisfied,Male,2.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
2465,51.0,Married,18.0,32.0,$25 - $49,16.1,Standard,Did not complete high school,3.0,No,Less than 5,Neutral,Male,4.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2466,49.0,Married,16.0,110.0,$75+,54.2,Luxury,High school degree,21.0,No,More than 15,Highly satisfied,Male,2.0,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
2467,31.0,Unmarried,10.0,48.0,$25 - $49,24.200000000000003,Standard,High school degree,12.0,No,5 to 15,Somewhat satisfied,Male,1.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2468,25.0,Unmarried,1.0,50.0,$50 - $74,25.0,Standard,Some college,0.0,No,Less than 5,Somewhat dissatisfied,Female,2.0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
2469,37.0,Unmarried,5.0,42.0,$25 - $49,20.5,Standard,High school degree,12.0,No,5 to 15,Highly satisfied,Female,2.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
2470,51.0,Married,20.0,46.0,$25 - $49,23.1,Standard,Did not complete high school,15.0,No,More than 15,Somewhat satisfied,Female,3.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
2471,37.0,Married,14.0,20.0,Under $25,9.4,Economy,High school degree,1.0,No,Less than 5,Neutral,Female,2.0,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
2472,54.0,Married,25.0,34.0,$25 - $49,17.0,Standard,Did not complete high school,10.0,No,5 to 15,Somewhat dissatisfied,Male,2.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes
2473,48.0,Married,24.0,154.0,$75+,76.80000000000001,Luxury,College degree,21.0,No,More than 15,Neutral,Male,3.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2474,54.0,Unmarried,34.0,42.0,$25 - $49,20.6,Standard,Some college,11.0,No,5 to 15,Somewhat satisfied,Female,1.0,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2475,29.0,Married,9.0,24.0,Under $25,11.8,Economy,Some college,2.0,No,Less than 5,Somewhat dissatisfied,Male,7.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2476,49.0,Unmarried,11.0,34.0,$25 - $49,16.6,Standard,High school degree,17.0,No,More than 15,Somewhat dissatisfied,Male,2.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2477,21.0,Married,2.0,59.0,$50 - $74,29.700000000000003,Standard,Some college,0.0,No,Less than 5,Highly dissatisfied,Female,4.0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
2478,36.0,Unmarried,9.0,44.0,$25 - $49,22.700000000000003,Standard,Some college,0.0,No,Less than 5,Highly dissatisfied,Male,1.0,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
2479,44.0,Unmarried,1.0,25.0,$25 - $49,12.600000000000001,Economy,College degree,14.0,No,5 to 15,Neutral,Male,1.0,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
2480,33.0,Married,1.0,41.0,$25 - $49,19.5,Standard,Did not complete high school,14.0,No,5 to 15,Neutral,Female,5.0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2481,65.0,Married,38.0,18.0,Under $25,8.9,Economy,College degree,4.0,Yes,Less than 5,Highly dissatisfied,Male,2.0,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2482,62.0,Married,32.0,40.0,$25 - $49,20.1,Standard,Some college,12.0,No,5 to 15,Somewhat satisfied,Female,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
2483,61.0,Married,32.0,253.0,$75+,90.4,Luxury,High school degree,22.0,No,More than 15,Highly satisfied,Female,2.0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2484,44.0,Married,18.0,171.0,$75+,86.10000000000001,Luxury,Did not complete high school,23.0,No,More than 15,Neutral,Female,3.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2485,49.0,Married,5.0,69.0,$50 - $74,34.9,Luxury,High school degree,3.0,No,Less than 5,Highly satisfied,Female,2.0,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2486,61.0,Unmarried,3.0,136.0,$75+,68.3,Luxury,High school degree,21.0,No,More than 15,Highly satisfied,Female,1.0,Yes,No,No,No,,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No
2487,69.0,Unmarried,26.0,107.0,$75+,53.400000000000006,Luxury,High school degree,29.0,No,More than 15,Highly satisfied,Female,1.0,No,No,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2488,35.0,Married,9.0,28.0,$25 - $49,14.0,Economy,High school degree,2.0,No,Less than 5,Somewhat satisfied,Male,3.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2489,49.0,Married,20.0,61.0,$50 - $74,30.400000000000002,Luxury,High school degree,23.0,No,More than 15,Highly satisfied,Female,3.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2490,32.0,Married,11.0,19.0,Under $25,9.3,Economy,Some college,7.0,No,5 to 15,Somewhat dissatisfied,Male,4.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No
2491,50.0,Married,12.0,20.0,Under $25,10.0,Economy,Did not complete high school,2.0,No,Less than 5,Somewhat dissatisfied,Male,2.0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
2492,52.0,Married,14.0,98.0,$75+,49.900000000000006,Luxury,Some college,21.0,No,More than 15,Somewhat satisfied,Male,2.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No
2493,43.0,Unmarried,22.0,111.0,$75+,55.1,Luxury,Some college,10.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No
2494,27.0,Married,8.0,48.0,$25 - $49,22.900000000000002,Standard,Some college,5.0,No,5 to 15,Neutral,Female,4.0,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2495,51.0,Unmarried,21.0,51.0,$50 - $74,25.8,Standard,High school degree,8.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2496,23.0,Unmarried,0.0,55.0,$50 - $74,27.8,Standard,College degree,0.0,No,Less than 5,Highly dissatisfied,Male,3.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2497,45.0,Unmarried,13.0,27.0,$25 - $49,13.3,Economy,Some college,4.0,No,Less than 5,Highly satisfied,Female,1.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No
2498,37.0,Unmarried,0.0,40.0,$25 - $49,20.0,Standard,Some college,1.0,No,Less than 5,Neutral,Female,1.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
2499,26.0,Unmarried,4.0,19.0,Under $25,9.5,Economy,High school degree,5.0,No,5 to 15,Somewhat satisfied,Female,1.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
2500,31.0,Unmarried,8.0,32.0,$25 - $49,15.700000000000001,Standard,College degree,2.0,No,Less than 5,Somewhat dissatisfied,Male,3.0,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2501,35.0,Unmarried,11.0,43.0,$25 - $49,20.900000000000002,Standard,Post-undergraduate degree,6.0,No,5 to 15,Somewhat dissatisfied,Male,2.0,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
2502,52.0,Married,16.0,80.0,$75+,39.7,Luxury,High school degree,31.0,No,More than 15,Highly satisfied,Female,4.0,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2503,31.0,Unmarried,3.0,47.0,$25 - $49,22.700000000000003,Standard,High school degree,11.0,No,5 to 15,Somewhat dissatisfied,Male,2.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2504,25.0,Unmarried,5.0,34.0,$25 - $49,16.8,Standard,College degree,0.0,No,Less than 5,Highly dissatisfied,Female,3.0,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No
2505,60.0,Unmarried,17.0,26.0,$25 - $49,13.3,Economy,Did not complete high school,1.0,No,Less than 5,Highly dissatisfied,Male,2.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2506,39.0,Married,11.0,27.0,$25 - $49,13.4,Economy,Post-undergraduate degree,4.0,No,Less than 5,Somewhat satisfied,Male,3.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
2507,51.0,Unmarried,24.0,36.0,$25 - $49,18.1,Standard,High school degree,1.0,No,Less than 5,Neutral,Female,1.0,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2508,55.0,Unmarried,35.0,193.0,$75+,95.80000000000001,Luxury,Some college,30.0,No,More than 15,Highly satisfied,Male,2.0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
2509,43.0,Married,17.0,94.0,$75+,47.0,Luxury,Post-undergraduate degree,3.0,No,Less than 5,Neutral,Male,2.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2510,50.0,Married,3.0,35.0,$25 - $49,17.1,Standard,Did not complete high school,10.0,No,5 to 15,Somewhat satisfied,Female,5.0,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2511,56.0,Married,14.0,80.0,$75+,37.9,Luxury,College degree,17.0,No,More than 15,Neutral,Female,4.0,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2512,66.0,Married,28.0,30.0,$25 - $49,15.200000000000001,Standard,Did not complete high school,8.0,No,5 to 15,Neutral,Male,2.0,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2513,53.0,Married,18.0,37.0,$25 - $49,18.5,Standard,Did not complete high school,6.0,No,5 to 15,Somewhat satisfied,Male,2.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
2514,30.0,Married,10.0,23.0,Under $25,11.5,Economy,Did not complete high school,2.0,No,Less than 5,Highly dissatisfied,Female,2.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2515,44.0,Unmarried,5.0,109.0,$75+,54.800000000000004,Luxury,College degree,13.0,No,5 to 15,Somewhat satisfied,Male,1.0,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2516,42.0,Married,0.0,62.0,$50 - $74,30.8,Luxury,Some college,10.0,No,5 to 15,Somewhat dissatisfied,Female,4.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2517,42.0,Unmarried,8.0,62.0,$50 - $74,30.400000000000002,Luxury,Some college,15.0,No,More than 15,Neutral,Female,1.0,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2518,28.0,Unmarried,8.0,37.0,$25 - $49,18.3,Standard,High school degree,6.0,No,5 to 15,Somewhat dissatisfied,Male,3.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
2519,65.0,Married,38.0,135.0,$75+,69.5,Luxury,Some college,16.0,No,More than 15,Somewhat satisfied,Female,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2520,41.0,Unmarried,1.0,97.0,$75+,48.800000000000004,Luxury,College degree,6.0,No,5 to 15,Somewhat satisfied,Female,1.0,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No
2521,52.0,Unmarried,28.0,89.0,$75+,44.1,Luxury,Some college,19.0,No,More than 15,Somewhat dissatisfied,Female,1.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2522,33.0,Unmarried,4.0,32.0,$25 - $49,16.0,Standard,Some college,0.0,No,Less than 5,Highly dissatisfied,Female,1.0,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2523,24.0,Unmarried,1.0,38.0,$25 - $49,18.5,Standard,Did not complete high school,3.0,No,Less than 5,Somewhat dissatisfied,Male,1.0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No
2524,42.0,Unmarried,11.0,27.0,$25 - $49,13.700000000000001,Economy,College degree,3.0,No,Less than 5,Highly satisfied,Female,1.0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
2525,28.0,Unmarried,0.0,21.0,Under $25,10.4,Economy,Did not complete high school,5.0,No,5 to 15,Neutral,Female,1.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
2526,34.0,Unmarried,2.0,41.0,$25 - $49,19.900000000000002,Standard,Some college,11.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2527,66.0,Unmarried,38.0,27.0,$25 - $49,13.700000000000001,Economy,Did not complete high school,5.0,No,5 to 15,Highly dissatisfied,Male,1.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
2528,29.0,Married,0.0,47.0,$25 - $49,24.400000000000002,Standard,College degree,1.0,No,Less than 5,Highly dissatisfied,Male,3.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2529,43.0,Unmarried,5.0,47.0,$25 - $49,24.200000000000003,Standard,Some college,4.0,No,Less than 5,Somewhat dissatisfied,Female,1.0,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
2530,65.0,Unmarried,32.0,40.0,$25 - $49,19.8,Standard,High school degree,12.0,No,5 to 15,Neutral,Male,1.0,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
2531,28.0,Married,0.0,18.0,Under $25,8.9,Economy,Did not complete high school,4.0,No,Less than 5,Somewhat dissatisfied,Male,2.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2532,32.0,Unmarried,11.0,29.0,$25 - $49,15.0,Standard,High school degree,7.0,No,5 to 15,Neutral,Male,5.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2533,37.0,Unmarried,11.0,43.0,$25 - $49,21.700000000000003,Standard,Some college,6.0,No,5 to 15,Highly dissatisfied,Female,1.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
2534,59.0,Unmarried,8.0,822.0,$75+,70.0,Luxury,Some college,33.0,No,More than 15,Highly satisfied,Male,1.0,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2535,41.0,Unmarried,15.0,74.0,$50 - $74,36.7,Luxury,Some college,20.0,No,More than 15,Neutral,Female,1.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2536,65.0,Married,21.0,68.0,$50 - $74,33.1,Luxury,Some college,22.0,No,More than 15,Somewhat dissatisfied,Male,4.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2537,50.0,Married,23.0,230.0,$75+,84.6,Luxury,Some college,23.0,No,More than 15,Neutral,Female,2.0,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
2538,22.0,Unmarried,1.0,19.0,Under $25,9.5,Economy,Did not complete high school,1.0,No,Less than 5,Somewhat dissatisfied,Female,3.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2539,40.0,Unmarried,5.0,245.0,$75+,74.0,Luxury,College degree,2.0,No,Less than 5,Somewhat satisfied,Male,1.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2540,29.0,Married,10.0,28.0,$25 - $49,13.5,Economy,College degree,0.0,No,Less than 5,Highly dissatisfied,Female,4.0,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2541,42.0,Unmarried,2.0,44.0,$25 - $49,22.900000000000002,Standard,Some college,3.0,No,Less than 5,Neutral,Female,3.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
2542,45.0,Married,24.0,30.0,$25 - $49,15.4,Standard,High school degree,0.0,No,Less than 5,Neutral,Female,2.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
2543,37.0,Married,17.0,134.0,$75+,66.0,Luxury,Did not complete high school,17.0,No,More than 15,Highly satisfied,Male,4.0,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2544,51.0,Unmarried,10.0,49.0,$25 - $49,23.200000000000003,Standard,Did not complete high school,15.0,No,More than 15,Neutral,Male,1.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2545,38.0,Unmarried,12.0,49.0,$25 - $49,24.5,Standard,Post-undergraduate degree,5.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2546,49.0,Married,23.0,24.0,Under $25,11.600000000000001,Economy,Some college,0.0,No,Less than 5,Highly dissatisfied,Male,3.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2547,24.0,Unmarried,1.0,17.0,Under $25,8.5,Economy,High school degree,2.0,No,Less than 5,Highly dissatisfied,Male,1.0,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes
2548,33.0,Unmarried,1.0,72.0,$50 - $74,37.1,Luxury,High school degree,9.0,No,5 to 15,Highly dissatisfied,Male,1.0,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
2549,47.0,Unmarried,26.0,52.0,$50 - $74,25.900000000000002,Standard,Some college,7.0,No,5 to 15,Neutral,Male,1.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2550,41.0,Married,13.0,25.0,$25 - $49,12.600000000000001,Economy,Some college,3.0,No,Less than 5,Somewhat dissatisfied,Female,3.0,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
2551,30.0,Married,4.0,61.0,$50 - $74,31.1,Luxury,Did not complete high school,10.0,No,5 to 15,Somewhat satisfied,Male,5.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2552,41.0,Married,17.0,54.0,$50 - $74,27.8,Standard,Some college,10.0,No,5 to 15,Somewhat dissatisfied,Male,4.0,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
2553,55.0,Married,4.0,102.0,$75+,51.1,Luxury,High school degree,31.0,No,More than 15,Neutral,Male,2.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
2554,38.0,Married,5.0,83.0,$75+,43.300000000000004,Luxury,High school degree,16.0,No,More than 15,Highly satisfied,Male,6.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2555,36.0,Married,11.0,45.0,$25 - $49,22.700000000000003,Standard,High school degree,10.0,No,5 to 15,Neutral,Female,4.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
2556,30.0,Married,6.0,26.0,$25 - $49,12.5,Economy,High school degree,2.0,No,Less than 5,Neutral,Male,4.0,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No
2557,37.0,Married,11.0,29.0,$25 - $49,14.4,Economy,High school degree,2.0,No,Less than 5,Highly dissatisfied,Female,2.0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2558,50.0,Married,14.0,80.0,$75+,39.5,Luxury,Some college,24.0,No,More than 15,Highly satisfied,Male,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
2559,43.0,Unmarried,7.0,40.0,$25 - $49,20.5,Standard,High school degree,5.0,No,5 to 15,Somewhat dissatisfied,Male,4.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2560,27.0,Married,6.0,32.0,$25 - $49,16.1,Standard,High school degree,8.0,No,5 to 15,Neutral,Female,4.0,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No
2561,28.0,Unmarried,6.0,34.0,$25 - $49,16.7,Standard,Some college,3.0,No,Less than 5,Somewhat satisfied,Male,1.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2562,50.0,Unmarried,30.0,56.0,$50 - $74,27.8,Standard,Did not complete high school,13.0,No,5 to 15,Neutral,Male,1.0,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2563,30.0,Unmarried,6.0,31.0,$25 - $49,15.3,Standard,Some college,2.0,No,Less than 5,Neutral,Male,1.0,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No
2564,59.0,Married,33.0,23.0,Under $25,11.9,Economy,High school degree,0.0,No,Less than 5,Highly dissatisfied,Male,2.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
2565,33.0,Married,10.0,36.0,$25 - $49,17.6,Standard,Some college,10.0,No,5 to 15,Highly dissatisfied,Female,5.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2566,34.0,Unmarried,2.0,46.0,$25 - $49,24.0,Standard,College degree,6.0,No,5 to 15,Somewhat satisfied,Female,1.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
2567,59.0,Unmarried,27.0,46.0,$25 - $49,22.1,Standard,High school degree,7.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2568,72.0,Married,38.0,23.0,Under $25,11.8,Economy,Some college,35.0,Yes,More than 15,Neutral,Male,2.0,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
2569,45.0,Married,9.0,90.0,$75+,45.5,Luxury,High school degree,12.0,No,5 to 15,Highly dissatisfied,Female,2.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
2570,42.0,Married,18.0,36.0,$25 - $49,18.0,Standard,Some college,8.0,No,5 to 15,Somewhat satisfied,Male,4.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2571,25.0,Married,0.0,26.0,$25 - $49,13.0,Economy,Did not complete high school,6.0,No,5 to 15,Highly dissatisfied,Male,5.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2572,62.0,Unmarried,10.0,171.0,$75+,85.7,Luxury,Did not complete high school,36.0,No,More than 15,Neutral,Female,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2573,58.0,Unmarried,30.0,100.0,$75+,49.5,Luxury,Did not complete high school,36.0,No,More than 15,Somewhat satisfied,Female,1.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2574,41.0,Married,9.0,45.0,$25 - $49,22.400000000000002,Standard,High school degree,16.0,No,More than 15,Somewhat satisfied,Male,6.0,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
2575,43.0,Unmarried,0.0,42.0,$25 - $49,21.200000000000003,Standard,Some college,15.0,No,More than 15,Highly dissatisfied,Male,1.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
2576,54.0,Unmarried,2.0,133.0,$75+,65.60000000000001,Luxury,High school degree,19.0,No,More than 15,Highly satisfied,Female,1.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
2577,54.0,Married,2.0,40.0,$25 - $49,19.8,Standard,High school degree,16.0,No,More than 15,Somewhat satisfied,Female,2.0,No,No,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
2578,34.0,Unmarried,7.0,44.0,$25 - $49,21.5,Standard,College degree,6.0,No,5 to 15,Somewhat satisfied,Male,4.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2579,38.0,Married,19.0,23.0,Under $25,11.600000000000001,Economy,Some college,0.0,No,Less than 5,Highly dissatisfied,Male,6.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
2580,43.0,Married,22.0,40.0,$25 - $49,19.1,Standard,High school degree,15.0,No,More than 15,Somewhat satisfied,Male,3.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2581,46.0,Married,18.0,128.0,$75+,64.8,Luxury,Did not complete high school,25.0,No,More than 15,Somewhat satisfied,Female,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
2582,24.0,Married,4.0,45.0,$25 - $49,21.8,Standard,Some college,1.0,No,Less than 5,Highly dissatisfied,Male,5.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
